09:07:20.768 -> timestamp,accel_x,accel_y,accel_z,sound_level
14:16:09.289 -> 65914,0.021118,-1.013916,0.004272,12
14:16:09.388 -> 66014,0.021606,-1.013672,0.004639,20
14:16:09.487 -> 66114,0.038208,-1.014648,0.006348,14
14:16:09.585 -> 66214,0.016602,-1.013062,0.003662,15
14:16:09.685 -> 66314,0.016235,-1.014893,0.000366,9
14:16:09.783 -> 66414,0.024536,-1.014771,0.006348,8
14:16:09.881 -> 66514,0.021729,-1.022583,0.013550,4
14:16:09.979 -> 66614,0.024048,-1.011353,0.003784,11
14:16:10.077 -> 66714,0.021851,-1.013184,0.004883,6
14:16:10.209 -> 66814,0.039185,-1.016479,0.000366,13
14:16:10.308 -> 66914,0.025269,-1.016357,0.001587,16
14:16:10.407 -> 67014,0.016113,-1.013916,0.005981,7
14:16:10.506 -> 67114,0.022949,-1.012939,0.002563,4
14:16:10.605 -> 67214,0.021484,-1.014648,0.005859,5
14:16:10.704 -> 67314,0.021851,-1.013794,0.004028,3
14:16:10.803 -> 67414,0.022095,-1.013306,0.005371,2
14:16:10.902 -> 67514,0.020630,-1.014526,0.004639,2
14:16:11.001 -> 67614,0.022705,-1.014648,0.002563,4
14:16:11.102 -> 67714,0.022217,-1.013428,0.003784,3
14:16:11.199 -> 67814,0.022217,-1.013794,0.004639,3
14:16:11.298 -> 67914,0.021240,-1.013794,0.003540,3
14:16:11.398 -> 68014,0.022705,-1.014893,0.003784,3
14:16:11.498 -> 68114,0.022705,-1.014160,0.003540,3
14:16:11.597 -> 68214,0.022095,-1.012939,0.005615,5
14:16:11.697 -> 68314,0.020508,-1.013428,0.005615,2
14:16:11.795 -> 68414,0.021973,-1.012817,0.005371,4
14:16:11.894 -> 68514,0.020508,-1.013794,0.003540,2
14:16:11.992 -> 68614,0.015747,-1.014771,0.004028,2
14:16:12.091 -> 68714,0.021606,-1.011475,0.007446,7
14:16:12.189 -> 68814,0.023438,-1.014282,0.005127,9
14:16:12.287 -> 68914,0.009521,-1.075806,0.030029,60
14:16:12.386 -> 69014,0.082153,-0.951172,-0.017090,123
14:16:12.485 -> 69114,-0.025635,-1.079712,0.037842,127
14:16:12.581 -> 69214,0.048096,-1.012085,-0.013428,151
14:16:12.679 -> 69314,-0.066895,-0.900146,-0.017090,137
14:16:12.777 -> 69414,0.002930,-1.056763,0.012817,118
14:16:12.910 -> 69514,0.075806,-0.960205,-0.026245,123
14:16:13.009 -> 69614,-0.023560,-1.082153,0.022461,143
14:16:13.106 -> 69714,0.045410,-1.010132,-0.013550,119
14:16:13.206 -> 69814,-0.050781,-1.124878,-0.009644,131
14:16:13.305 -> 69914,0.015259,-1.045166,0.006714,109
14:16:13.402 -> 70014,0.078857,-0.942017,-0.026978,144
14:16:13.502 -> 70114,-0.023193,-1.082764,0.016602,203
14:16:13.602 -> 70214,0.060669,-0.992554,-0.015991,184
14:16:13.699 -> 70314,-0.046509,-1.121460,0.013062,144
14:16:13.797 -> 70414,0.030762,-1.023682,0.001465,157
14:16:13.897 -> 70514,0.092896,-0.920898,-0.024414,111
14:16:13.995 -> 70614,-0.009888,-1.072510,0.014404,105
14:16:14.094 -> 70714,0.066528,-0.968140,-0.020142,89
14:16:14.193 -> 70814,-0.040527,-1.111206,0.021118,143
14:16:14.292 -> 70914,0.027100,-1.016235,0.004028,170
14:16:14.392 -> 71014,0.097046,-0.906494,-0.026245,61
14:16:14.491 -> 71114,-0.014771,-1.072632,0.012085,213
14:16:14.589 -> 71214,0.073975,-0.962524,-0.019287,122
14:16:14.688 -> 71314,-0.041870,-1.101318,0.022461,130
14:16:14.787 -> 71414,0.043823,-0.998291,0.000000,164
14:16:14.886 -> 71514,0.098022,-0.914062,-0.031128,96
14:16:14.985 -> 71614,-0.000244,-1.052490,0.012207,158
14:16:15.083 -> 71714,0.074463,-0.959961,-0.025269,111
14:16:15.182 -> 71814,-0.034668,-1.096069,0.021729,119
14:16:15.281 -> 71914,0.053833,-0.994629,-0.003784,95
14:16:15.379 -> 72014,0.091553,-0.931152,-0.014282,110
14:16:15.477 -> 72114,0.010376,-1.045776,0.002197,98
14:16:15.610 -> 72214,0.077637,-0.958496,-0.013306,110
14:16:15.709 -> 72314,-0.019897,-1.065063,0.019165,84
14:16:15.807 -> 72414,0.056152,-1.000122,-0.011841,122
14:16:15.907 -> 72514,0.093262,-0.920044,-0.011230,106
14:16:16.006 -> 72614,0.010376,-1.045044,0.000977,112
14:16:16.105 -> 72714,0.083008,-0.960327,-0.023071,102
14:16:16.204 -> 72814,-0.023926,-1.073120,0.020020,130
14:16:16.303 -> 72914,0.054810,-0.994263,-0.015137,110
14:16:16.402 -> 73014,0.090088,-0.917603,-0.010620,125
14:16:16.501 -> 73114,0.017944,-1.030029,0.003174,97
14:16:16.600 -> 73214,0.081787,-0.959961,-0.022217,122
14:16:16.697 -> 73314,-0.019775,-1.065186,0.021484,107
14:16:16.795 -> 73414,0.063477,-0.992188,-0.020874,116
14:16:16.893 -> 73514,0.085938,-0.926758,-0.006348,91
14:16:16.993 -> 73614,0.028076,-1.022339,-0.004150,118
14:16:17.092 -> 73714,0.079590,-0.961304,-0.021362,104
14:16:17.191 -> 73814,-0.010010,-1.060791,0.013306,117
14:16:17.290 -> 73914,0.067261,-0.987793,-0.017456,98
14:16:17.388 -> 74014,0.086914,-0.918945,-0.006104,122
14:16:17.487 -> 74114,0.034790,-1.027588,-0.004517,95
14:16:17.587 -> 74214,0.080811,-0.956665,-0.025513,121
14:16:17.685 -> 74314,0.000977,-1.062256,0.017700,107
14:16:17.783 -> 74414,0.064819,-0.994629,-0.028564,130
14:16:17.882 -> 74514,0.078247,-0.926514,0.013672,118
14:16:17.980 -> 74614,0.038696,-1.024780,-0.022095,126
14:16:18.078 -> 74714,0.075928,-0.959961,-0.001587,270
14:16:18.177 -> 74814,0.005737,-1.054199,0.004395,155
14:16:18.277 -> 74914,0.060913,-0.992310,-0.013550,145
14:16:18.408 -> 75014,0.068115,-0.923096,0.006592,96
14:16:18.507 -> 75114,0.033203,-1.026978,-0.010864,131
14:16:18.607 -> 75214,0.071167,-0.951538,-0.007324,113
14:16:18.707 -> 75314,0.003418,-1.061035,0.005981,91
14:16:18.806 -> 75414,0.053101,-0.993164,-0.014038,140
14:16:18.905 -> 75514,-0.013916,-0.931885,0.008179,102
14:16:19.003 -> 75614,0.027466,-1.023926,-0.009399,132
14:16:19.102 -> 75714,0.072632,-0.949829,0.000732,97
14:16:19.199 -> 75814,-0.000122,-1.048950,0.002441,113
14:16:19.299 -> 75914,0.056519,-0.985352,-0.009399,96
14:16:19.398 -> 76014,-0.013062,-0.966797,-0.001343,99
14:16:19.497 -> 76114,0.036743,-1.005493,-0.004395,102
14:16:19.595 -> 76214,0.057129,-0.966309,-0.014893,106
14:16:19.694 -> 76314,0.024780,-1.025269,0.010986,92
14:16:19.791 -> 76414,0.051392,-0.980591,-0.009033,104
14:16:19.889 -> 76514,0.007080,-1.037842,-0.015503,95
14:16:19.988 -> 76614,0.045776,-0.999268,0.005615,81
14:16:20.086 -> 76714,0.043945,-0.980225,-0.012695,82
14:16:20.186 -> 76814,0.032837,-1.023438,0.015137,101
14:16:20.284 -> 76914,0.041748,-0.987671,-0.012451,99
14:16:20.384 -> 77014,0.020508,-1.031738,0.017944,81
14:16:20.483 -> 77114,0.042480,-0.999146,0.000244,82
14:16:20.582 -> 77214,0.040161,-0.982422,-0.013428,92
14:16:20.680 -> 77314,0.032593,-1.023193,0.012695,91
14:16:20.777 -> 77414,0.040405,-0.987183,-0.016968,78
14:16:20.909 -> 77514,0.024902,-1.032227,0.022095,76
14:16:21.009 -> 77614,0.035278,-1.001587,-0.005981,87
14:16:21.107 -> 77714,0.040161,-0.987183,-0.009033,89
14:16:21.205 -> 77814,0.029907,-1.021606,0.008667,74
14:16:21.305 -> 77914,0.042847,-0.987061,-0.017578,76
14:16:21.405 -> 78014,0.024658,-1.033081,0.021729,83
14:16:21.503 -> 78114,0.031372,-1.000977,-0.011963,85
14:16:21.602 -> 78214,0.038574,-0.989502,-0.003418,76
14:16:21.701 -> 78314,0.027954,-1.018433,0.005371,75
14:16:21.800 -> 78414,0.045776,-0.988647,-0.016846,81
14:16:21.899 -> 78514,0.023682,-1.033081,0.021606,82
14:16:21.999 -> 78614,0.030640,-1.000977,-0.016357,76
14:16:22.097 -> 78714,0.040161,-0.990723,0.002319,75
14:16:22.195 -> 78814,0.027100,-1.014771,0.000366,85
14:16:22.293 -> 78914,0.051880,-0.983276,-0.016235,85
14:16:22.392 -> 79014,0.018311,-1.050049,0.027832,103
14:16:22.490 -> 79114,0.044556,-0.988647,-0.031250,122
14:16:22.589 -> 79214,0.068115,-0.944946,0.000977,158
14:16:22.688 -> 79314,0.029419,-1.029785,-0.000366,164
14:16:22.787 -> 79414,0.079468,-0.926147,-0.003418,175
14:16:22.887 -> 79514,0.001587,-1.079346,0.012817,159
14:16:22.987 -> 79614,0.068115,-0.973877,-0.010010,172
14:16:23.087 -> 79714,0.079712,-0.898682,-0.005249,175
14:16:23.185 -> 79814,0.032959,-1.013428,-0.003906,144
14:16:23.284 -> 79914,0.088379,-0.909912,-0.011108,150
14:16:23.381 -> 80014,0.005859,-1.069458,0.017822,165
14:16:23.479 -> 80114,0.067749,-0.963623,-0.020752,173
14:16:23.577 -> 80214,0.075806,-0.904541,0.000610,144
14:16:23.707 -> 80314,0.037109,-1.006714,-0.007324,148
14:16:23.807 -> 80414,0.085327,-0.919067,-0.010986,155
14:16:23.906 -> 80514,0.010376,-1.063843,0.015869,172
14:16:24.003 -> 80614,0.071533,-0.960693,-0.018677,148
14:16:24.103 -> 80714,0.072754,-0.901489,-0.000610,157
14:16:24.201 -> 80814,0.041992,-1.010254,-0.011475,163
14:16:24.298 -> 80914,0.088623,-0.903076,-0.004761,180
14:16:24.397 -> 81014,0.009155,-1.049805,0.005493,149
14:16:24.496 -> 81114,0.072998,-0.952637,-0.035400,152
14:16:24.595 -> 81214,0.071411,-0.932129,0.016724,153
14:16:24.694 -> 81314,0.036987,-0.981079,-0.027344,178
14:16:24.793 -> 81414,0.081787,-0.923218,-0.022583,153
14:16:24.892 -> 81514,0.011230,-1.035034,0.036621,152
14:16:24.990 -> 81614,0.073120,-0.925781,-0.050171,154
14:16:25.089 -> 81714,0.069458,-0.936035,0.018433,160
14:16:25.189 -> 81814,0.042603,-0.968994,-0.031250,155
14:16:25.288 -> 81914,0.084473,-0.927856,-0.012695,105
14:16:25.388 -> 82014,0.018188,-1.031860,0.022949,152
14:16:25.488 -> 82114,0.075439,-0.932617,-0.043457,171
14:16:25.586 -> 82214,0.001709,-0.935669,0.018921,144
14:16:25.686 -> 82314,0.044922,-0.970093,-0.039551,140
14:16:25.785 -> 82414,0.082031,-0.922729,0.003418,133
14:16:25.883 -> 82514,0.016357,-1.021362,0.001099,152
14:16:25.981 -> 82614,0.079956,-0.942871,-0.036255,161
14:16:26.080 -> 82714,0.000610,-0.913452,0.031616,122
14:16:26.178 -> 82814,0.052856,-0.973511,-0.047119,230
14:16:26.308 -> 82914,0.085815,-0.918823,0.015137,162
14:16:26.406 -> 83014,0.018677,-1.010620,-0.016235,145
14:16:26.505 -> 83114,0.087524,-0.935791,-0.019287,138
14:16:26.605 -> 83214,0.001221,-1.065918,0.001343,138
14:16:26.704 -> 83314,0.061768,-0.963501,-0.039795,150
14:16:26.804 -> 83414,0.076782,-0.915894,0.014648,153
14:16:26.903 -> 83514,0.029297,-1.001953,-0.025146,138
14:16:27.002 -> 83614,0.085938,-0.929810,-0.005127,129
14:16:27.101 -> 83714,0.000244,-1.063354,0.016846,220
14:16:27.199 -> 83814,0.070557,-0.959351,-0.035522,160
14:16:27.298 -> 83914,0.071655,-0.921265,0.019409,168
14:16:27.397 -> 84014,0.035278,-0.996460,-0.035645,129
14:16:27.497 -> 84114,0.083130,-0.927979,-0.003052,142
14:16:27.596 -> 84214,0.003662,-1.049072,0.007935,151
14:16:27.695 -> 84314,0.072876,-0.947754,-0.040649,169
14:16:27.795 -> 84414,0.072388,-0.932129,0.020874,152
14:16:27.894 -> 84514,0.037109,-0.990112,-0.036499,173
14:16:27.994 -> 84614,0.082886,-0.925659,-0.004517,161
14:16:28.092 -> 84714,0.010864,-1.039673,0.012817,167
14:16:28.191 -> 84814,0.074463,-0.943604,-0.042725,141
14:16:28.290 -> 84914,0.064819,-0.935791,0.016724,180
14:16:28.388 -> 85014,0.044556,-0.979004,-0.041016,162
14:16:28.487 -> 85114,0.081909,-0.926270,0.004883,153
14:16:28.585 -> 85214,0.014282,-1.027100,-0.004272,142
14:16:28.684 -> 85314,0.077515,-0.945679,-0.030151,158
14:16:28.783 -> 85414,0.064819,-0.937256,0.015381,186
14:16:28.882 -> 85514,0.051392,-0.972656,-0.040894,180
14:16:28.979 -> 85614,0.084717,-0.925049,0.005005,159
14:16:29.076 -> 85714,0.018066,-1.015869,-0.008301,160
14:16:29.208 -> 85814,0.081299,-0.941528,-0.027344,163
14:16:29.307 -> 85914,0.064087,-0.935669,0.024902,168
14:16:29.404 -> 86014,0.054321,-0.968628,-0.043213,183
14:16:29.504 -> 86114,0.080933,-0.927612,0.013550,167
14:16:29.603 -> 86214,0.017090,-1.011475,-0.016235,385
14:16:29.701 -> 86314,0.086304,-0.930420,-0.017944,192
14:16:29.800 -> 86414,0.061646,-0.934692,0.016479,149
14:16:29.898 -> 86514,0.059204,-0.963135,-0.042725,203
14:16:29.998 -> 86614,0.076050,-0.923706,0.019653,156
14:16:30.096 -> 86714,0.028442,-1.005859,-0.028687,159
14:16:30.195 -> 86814,0.086792,-0.928467,-0.007202,163
14:16:30.293 -> 86914,0.056396,-0.924927,0.016357,140
14:16:30.392 -> 87014,0.064941,-0.960693,-0.042603,159
14:16:30.491 -> 87114,0.076294,-0.926392,0.020630,184
14:16:30.591 -> 87214,0.032471,-0.992676,-0.035889,150
14:16:30.690 -> 87314,0.088379,-0.929077,-0.000854,156
14:16:30.788 -> 87414,0.052002,-0.928345,0.014038,166
14:16:30.886 -> 87514,0.070557,-0.959106,-0.036621,165
14:16:30.985 -> 87614,0.072632,-0.926025,0.019409,145
14:16:31.085 -> 87714,0.040405,-0.990479,-0.038208,153
14:16:31.185 -> 87814,0.082764,-0.929565,0.004150,149
14:16:31.283 -> 87914,0.045044,-0.934326,0.005249,157
14:16:31.381 -> 88014,0.074219,-0.956909,-0.032349,138
14:16:31.479 -> 88114,0.068726,-0.928223,0.015381,190
14:16:31.576 -> 88214,0.043701,-0.980957,-0.041992,154
14:16:31.708 -> 88314,0.083008,-0.926758,0.009277,165
14:16:31.806 -> 88414,0.040405,-0.936768,0.008057,133
14:16:31.904 -> 88514,0.079590,-0.948853,-0.026123,162
14:16:32.003 -> 88614,0.065552,-0.931396,0.021362,164
14:16:32.103 -> 88714,0.048950,-0.974854,-0.041138,165
14:16:32.202 -> 88814,0.083862,-0.925537,0.008911,152
14:16:32.300 -> 88914,0.015625,-0.945801,0.003662,168
14:16:32.399 -> 89014,0.082886,-0.942383,-0.022827,162
14:16:32.499 -> 89114,0.064819,-0.931274,0.021484,161
14:16:32.598 -> 89214,0.053467,-0.974487,-0.040039,139
14:16:32.697 -> 89314,0.083984,-0.924316,0.014038,172
14:16:32.796 -> 89414,0.019775,-0.951538,-0.003540,169
14:16:32.895 -> 89514,0.083130,-0.943970,-0.017944,165
14:16:32.994 -> 89614,0.063354,-0.925659,0.019043,148
14:16:33.094 -> 89714,0.054810,-0.972412,-0.043701,160
14:16:33.193 -> 89814,0.080322,-0.923706,0.021729,157
14:16:33.292 -> 89914,0.021240,-1.008789,-0.023804,161
14:16:33.390 -> 90014,0.083496,-0.935791,-0.009644,148
14:16:33.489 -> 90114,0.060547,-0.926147,0.019287,178
14:16:33.589 -> 90214,0.064453,-0.968262,-0.039917,163
14:16:33.687 -> 90314,0.078613,-0.920044,0.019043,164
14:16:33.787 -> 90414,0.030396,-1.006226,-0.028687,161
14:16:33.886 -> 90514,0.082764,-0.941284,-0.004761,155
14:16:33.986 -> 90614,0.057861,-0.924194,0.012817,148
14:16:34.084 -> 90714,0.064331,-0.971313,-0.034790,157
14:16:34.184 -> 90814,0.075684,-0.922852,0.021606,151
14:16:34.282 -> 90914,0.034546,-1.000000,-0.035645,158
14:16:34.380 -> 91014,0.082764,-0.935669,0.001343,153
14:16:34.479 -> 91114,0.054688,-0.924927,0.009033,148
14:16:34.577 -> 91214,0.072510,-0.958008,-0.031128,204
14:16:34.676 -> 91314,0.071655,-0.926880,0.022217,197
14:16:34.807 -> 91414,0.032227,-0.994629,-0.036011,141
14:16:34.907 -> 91514,0.082275,-0.934326,0.003540,163
14:16:35.007 -> 91614,0.051270,-0.930542,0.005371,168
14:16:35.106 -> 91714,0.072876,-0.960327,-0.030029,167
14:16:35.205 -> 91814,0.072754,-0.925171,0.018799,176
14:16:35.303 -> 91914,0.040527,-0.991089,-0.036133,174
14:16:35.402 -> 92014,0.079712,-0.930420,0.005859,153
14:16:35.501 -> 92114,0.044922,-0.928833,0.005493,171
14:16:35.601 -> 92214,0.073364,-0.958984,-0.025024,153
14:16:35.698 -> 92314,0.070923,-0.926147,0.015503,162
14:16:35.798 -> 92414,0.045410,-0.988647,-0.021240,55
14:16:35.897 -> 92514,0.016113,-1.017944,0.012939,32
14:16:35.994 -> 92614,0.021973,-1.013916,0.003052,33
14:16:36.093 -> 92714,0.020264,-1.013672,0.004028,9
14:16:36.192 -> 92814,0.021362,-1.013306,0.006226,11
14:16:36.291 -> 92914,0.019409,-1.013062,0.003540,7
14:16:36.389 -> 93014,0.022461,-1.013794,0.005493,9
14:16:36.488 -> 93114,0.020752,-1.013916,0.004272,5
14:16:36.587 -> 93214,0.021484,-1.013794,0.003662,10
14:16:36.686 -> 93314,0.020020,-1.014404,0.005493,9
14:16:36.785 -> 93414,0.020630,-1.013794,0.003418,6
14:16:36.884 -> 93514,0.022583,-1.014648,0.005859,4
14:16:36.983 -> 93614,0.021973,-1.012817,0.004150,4
14:16:37.082 -> 93714,0.019409,-1.013062,0.005005,8
14:16:37.182 -> 93814,0.021729,-1.014160,0.004395,16
14:16:37.280 -> 93914,0.019775,-1.013062,0.005493,7
14:16:37.378 -> 94014,0.019653,-1.012573,0.007446,8
14:16:37.477 -> 94114,0.017578,-1.007080,0.022095,6
14:16:37.608 -> 94214,0.024658,-1.016113,0.001953,7
14:16:37.708 -> 94314,0.018677,-1.015015,0.002075,5
14:16:37.807 -> 94414,0.021729,-1.014160,0.000366,5
14:16:37.906 -> 94514,0.023926,-1.013428,0.004517,4
14:16:38.006 -> 94614,0.022217,-1.012573,0.006592,5
14:16:38.106 -> 94714,0.018066,-1.013062,0.008179,18
14:16:38.205 -> 94814,0.022949,-1.013184,0.006714,7
14:16:38.303 -> 94914,0.020630,-1.014404,0.007080,5
14:16:38.401 -> 95014,0.018677,-1.012817,0.006470,4
14:16:38.501 -> 95114,0.025146,-1.019775,-0.004883,13
14:16:38.600 -> 95214,0.022705,-1.015259,0.000366,6
14:16:38.699 -> 95314,0.019897,-1.013794,0.005127,9
14:16:38.797 -> 95414,0.020752,-1.013184,0.004883,4
14:16:38.897 -> 95514,0.021851,-1.012695,0.007568,3
14:16:38.997 -> 95614,0.019897,-1.014038,0.001953,1
14:16:39.096 -> 95714,0.027588,-1.018188,0.025757,2
14:16:39.195 -> 95814,0.017700,-1.014648,0.001709,11
14:16:39.294 -> 95914,0.021606,-1.014282,0.005859,4
14:16:39.392 -> 96014,0.020996,-1.016113,0.006714,83
14:16:39.491 -> 96114,0.015259,-1.017822,0.009766,51
14:16:39.590 -> 96214,0.025024,-1.013428,0.005859,10
14:16:39.689 -> 96314,0.020142,-1.014526,0.003052,4
14:16:39.788 -> 96414,0.020386,-1.013550,0.003418,4
14:16:39.887 -> 96514,0.021973,-1.013428,0.005249,4
14:16:39.986 -> 96614,0.020264,-1.014160,0.004028,6
14:16:40.085 -> 96714,0.021240,-1.014038,0.005493,4
14:16:40.182 -> 96814,0.021729,-1.013550,0.004395,3
14:16:40.281 -> 96914,0.052002,-1.011597,0.021240,17
14:16:40.379 -> 97014,0.013184,-1.010376,0.012085,6
14:16:40.478 -> 97114,0.019775,-1.015015,0.001099,10
14:16:40.576 -> 97214,0.020020,-1.015137,0.001587,6
14:16:40.708 -> 97314,-0.001953,-1.017700,0.005737,6
14:16:40.807 -> 97414,0.015625,-1.013672,-0.004639,23
14:16:40.906 -> 97514,0.019409,-1.014526,0.003296,8
14:16:41.005 -> 97614,0.024902,-1.014404,-0.000488,4
14:16:41.104 -> 97714,0.048828,-1.018799,0.021973,6
14:16:41.203 -> 97814,0.029053,-1.006348,0.004028,19
14:16:41.302 -> 97914,0.017334,-1.012329,0.007812,13
14:16:41.400 -> 98014,0.023315,-1.012329,0.004517,4
14:16:41.499 -> 98114,0.017456,-1.012451,0.005737,4
14:16:41.599 -> 98214,0.019897,-1.013672,0.003174,11
14:16:41.698 -> 98314,0.019897,-1.013062,0.009399,15
14:16:41.798 -> 98414,0.019775,-1.013794,0.003052,3
14:16:41.898 -> 98514,0.018433,-1.011475,0.008667,4
14:16:41.997 -> 98614,0.023560,-1.010986,0.011597,6
14:16:42.095 -> 98714,0.019775,-1.014404,0.005005,7
14:16:42.194 -> 98814,0.020996,-1.008545,0.003540,4
14:16:42.294 -> 98914,0.021240,-1.013672,0.005249,7
14:16:42.392 -> 99014,0.027588,-1.013306,0.006226,4
14:16:42.492 -> 99114,0.017578,-1.013306,0.002075,2
14:16:42.590 -> 99214,0.020752,-1.013916,0.003540,8
14:16:42.689 -> 99314,0.019165,-1.014038,0.001831,2
14:16:42.789 -> 99414,0.020996,-1.013306,0.004395,3
14:16:42.888 -> 99514,0.019897,-1.013306,0.005737,7
14:16:42.986 -> 99614,0.020996,-1.014038,0.004761,4
14:16:43.085 -> 99714,0.020874,-1.012817,0.007690,1
14:16:43.183 -> 99814,0.019165,-1.013062,0.005493,13
14:16:43.281 -> 99914,0.022217,-1.012817,0.005371,3
14:16:43.380 -> 100014,0.021606,-1.013550,0.003540,5
14:16:43.479 -> 100114,0.020630,-1.014038,0.004395,8
14:16:43.576 -> 100214,0.021606,-1.013550,0.005005,8
14:16:43.708 -> 100314,0.022217,-1.014038,0.000854,2
14:16:43.806 -> 100414,0.028809,-1.012695,0.004028,3
14:16:43.905 -> 100514,0.030762,-1.021973,-0.012451,24
14:16:44.003 -> 100614,0.015503,-1.018433,-0.004395,9
14:16:44.100 -> 100714,0.024658,-1.017212,0.000610,6
14:16:44.199 -> 100814,0.018433,-1.014893,0.002441,3
14:16:44.298 -> 100914,0.022339,-1.013306,0.004272,2
14:16:44.398 -> 101014,0.019531,-1.013550,0.005371,2
14:16:44.498 -> 101114,0.021240,-1.013794,0.004517,6
14:16:44.597 -> 101214,0.021484,-1.013184,0.004395,5
14:16:44.695 -> 101314,0.020752,-1.014526,0.004395,4
14:16:44.795 -> 101414,0.021118,-1.013306,0.003296,1
14:16:44.895 -> 101514,0.020874,-1.013428,0.003540,6
14:16:44.994 -> 101614,0.021118,-1.013428,0.004028,4
14:16:45.092 -> 101714,0.021362,-1.013916,0.004395,5
14:16:45.192 -> 101814,0.020874,-1.013062,0.005737,2
14:16:45.291 -> 101914,0.021973,-1.013550,0.003906,3
14:16:45.391 -> 102014,0.020996,-1.013428,0.004639,10
14:16:45.489 -> 102114,0.020264,-1.013916,0.003906,11
14:16:45.589 -> 102214,0.020386,-1.014648,0.004883,9
14:16:45.689 -> 102314,0.020996,-1.013306,0.002930,9
14:16:45.788 -> 102414,0.021606,-1.013550,0.005371,6
14:16:45.887 -> 102514,0.020508,-1.013550,0.004272,12
14:16:45.986 -> 102614,0.021973,-1.013916,0.004639,9
14:16:46.085 -> 102714,0.021729,-1.013306,0.005493,8
14:16:46.184 -> 102814,0.021606,-1.013794,0.004028,5
14:16:46.284 -> 102914,0.020996,-1.013794,0.004883,5
14:16:46.381 -> 103014,0.020508,-1.013306,0.005005,2
14:16:46.480 -> 103114,0.020386,-1.013794,0.005127,4
14:16:46.579 -> 103214,0.020630,-1.013550,0.004761,7
14:16:46.678 -> 103314,0.021118,-1.012817,0.004395,4
14:16:46.775 -> 103414,0.022217,-1.013306,0.005127,3
14:16:46.907 -> 103514,0.021851,-1.014648,0.004883,2
14:16:47.006 -> 103614,0.019897,-1.014160,0.005249,4
14:16:47.106 -> 103714,0.021606,-1.013550,0.005493,6
14:16:47.205 -> 103814,0.020996,-1.013794,0.004883,4
14:16:47.305 -> 103914,0.021118,-1.014038,0.004883,5
14:16:47.405 -> 104014,0.021240,-1.014038,0.004272,6
14:16:47.503 -> 104114,0.021973,-1.013794,0.004761,2
14:16:47.602 -> 104214,0.021240,-1.013550,0.005127,2
14:16:47.700 -> 104314,0.021606,-1.013672,0.004395,3
14:16:47.799 -> 104414,0.020752,-1.014038,0.005127,4
14:16:47.899 -> 104514,0.020752,-1.013916,0.004883,4
14:16:47.998 -> 104614,0.020752,-1.013428,0.004761,6
14:16:48.097 -> 104714,0.020264,-1.014160,0.004272,9
14:16:48.195 -> 104814,0.020752,-1.014038,0.003784,5
14:16:48.295 -> 104914,0.020630,-1.013306,0.005859,2
14:16:48.393 -> 105014,0.020020,-1.013550,0.004272,7
14:16:48.493 -> 105114,0.021729,-1.013550,0.005493,4
14:16:48.592 -> 105214,0.020630,-1.013184,0.004639,16
14:16:48.689 -> 105314,0.021973,-1.013672,0.003540,6
14:16:48.788 -> 105414,0.020996,-1.013672,0.004639,4
14:16:48.887 -> 105514,0.021729,-1.013550,0.003906,11
14:16:48.986 -> 105614,0.020874,-1.013306,0.004883,14
14:16:49.084 -> 105714,0.019287,-1.013794,0.005005,11
14:16:49.182 -> 105814,0.019897,-1.013794,0.004517,17
14:16:49.280 -> 105914,0.021362,-1.013062,0.005249,6
14:16:49.378 -> 106014,0.020508,-1.013550,0.003906,12
14:16:49.477 -> 106114,0.020996,-1.013550,0.004883,2
14:16:49.575 -> 106214,0.020996,-1.014038,0.005249,11
14:16:49.707 -> 106314,0.020874,-1.012207,0.004761,8
14:16:49.806 -> 106414,0.022339,-1.013062,0.005005,18
14:16:49.905 -> 106514,0.019897,-1.013794,0.005859,15
14:16:50.003 -> 106614,0.024170,-1.014526,0.006104,55
